,Residential,Garden,Settlement,BP_BF,year_of_building,length_of_building,new_ins_period,NumberOfWindows_0,NumberOfWindows_1,NumberOfWindows_10,NumberOfWindows_2,NumberOfWindows_3,NumberOfWindows_4,NumberOfWindows_5,NumberOfWindows_6,NumberOfWindows_7,NumberOfWindows_8,NumberOfWindows_9,Building_Type_1,Building_Type_2,Building_Type_3,Building_Type_4
4097,0,0.0,0,1,32.0,44,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4098,0,1.0,1,1,43.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4099,0,1.0,1,1,44.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4100,0,0.0,0,1,53.0,32,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4101,0,0.0,0,1,32.0,47,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4102,0,0.0,0,1,33.0,47,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4103,0,0.0,0,1,35.0,47,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4104,0,0.0,0,1,36.0,47,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4105,0,0.0,0,1,43.0,38,663,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4106,0,0.0,0,1,35.0,49,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4107,0,0.0,0,1,53.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4108,0,1.0,1,1,316.0,36,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4109,0,1.0,1,1,23.0,70,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4110,0,1.0,1,1,24.0,70,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4111,1,1.0,1,1,82.0,60,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4112,1,1.0,1,1,83.0,60,109,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4113,0,1.0,1,1,116.0,40,997,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4114,0,0.0,0,0,43.0,40,438,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4115,0,0.0,0,0,53.0,50,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4116,0,0.0,0,0,45.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4117,0,0.0,0,0,45.0,51,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4118,0,0.0,0,0,45.0,104,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4119,0,0.0,0,0,46.0,104,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4120,0,0.0,0,0,42.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4121,0,1.0,1,1,43.0,115,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4122,0,1.0,1,1,43.0,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4123,0,0.0,0,0,43.0,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4124,0,0.0,0,0,43.0,96,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4125,0,1.0,1,1,115.0,154,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4126,0,0.0,0,0,53.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4127,0,1.0,1,1,112.0,53,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4128,0,0.0,0,1,46.0,43,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4129,0,0.0,0,0,43.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4130,0,0.0,0,0,45.0,64,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4131,1,0.0,0,0,24.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4132,1,0.0,0,0,25.0,42,824,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4133,0,0.0,0,0,43.0,37,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4134,0,0.0,0,1,46.0,39,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4135,0,0.0,0,0,45.0,50,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4136,0,0.0,0,0,46.0,50,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4137,0,0.0,0,0,42.0,36,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4138,0,1.0,1,1,43.0,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4139,0,0.0,0,0,44.0,103,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4140,0,0.0,0,0,46.0,103,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4141,0,1.0,1,1,115.0,52,413,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4142,0,0.0,0,0,32.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4143,0,0.0,0,0,33.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4144,0,1.0,1,1,43.0,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4145,0,0.0,0,1,26.0,83,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4146,0,1.0,1,1,36.0,105,997,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4147,0,0.0,0,0,53.0,116,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4148,0,0.0,0,0,55.0,116,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4149,0,0.0,0,1,27.0,82,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4150,0,1.0,1,1,9.0,48,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4151,0,1.0,1,1,5.0,141,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4152,0,0.0,0,0,43.0,43,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4153,1,1.0,1,1,32.0,89,832,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4154,1,1.0,1,1,36.0,89,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4155,1,1.0,1,1,38.0,81,997,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4156,1,1.0,1,1,34.0,77,166,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4157,1,1.0,1,1,37.0,77,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4158,1,1.0,1,1,37.0,70,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4159,1,1.0,1,1,38.0,78,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4160,0,0.0,0,1,33.0,40,871,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4161,1,1.0,1,1,10.0,64,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4162,1,1.0,1,1,10.0,99,747,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4163,1,1.0,1,1,11.0,99,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4164,0,1.0,1,1,11.0,122,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4165,0,1.0,1,1,14.0,122,418,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4166,1,1.0,1,1,39.0,105,333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4167,1,1.0,1,1,35.0,74,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4168,0,0.0,0,1,28.0,52,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4169,0,1.0,1,1,63.0,63,884,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4170,0,1.0,1,1,11.0,110,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4171,0,1.0,1,1,2.0,73,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4172,0,0.0,0,0,43.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4173,0,0.0,0,0,45.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4174,0,0.0,0,0,46.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4175,0,0.0,0,0,32.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4176,0,0.0,0,0,34.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4177,1,1.0,1,1,33.0,88,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4178,1,1.0,1,1,35.0,88,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4179,0,0.0,0,0,52.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4180,1,1.0,1,1,6.0,84,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4181,1,1.0,1,1,33.0,113,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4182,1,0.0,0,1,24.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4183,0,1.0,1,1,17.0,74,495,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4184,0,1.0,1,1,5.0,77,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4185,0,1.0,1,1,6.0,55,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4186,0,1.0,1,1,52.0,50,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4187,0,1.0,1,1,54.0,50,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4188,0,1.0,1,1,12.0,78,584,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4189,0,1.0,1,1,30.0,228,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4190,0,0.0,0,0,52.0,33,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4191,0,0.0,0,0,55.0,33,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4192,0,0.0,0,0,56.0,33,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4193,0,1.0,1,1,10.0,114,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4194,0,0.0,0,1,53.0,17,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4195,0,0.0,0,1,55.0,17,747,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4196,0,1.0,1,1,1.0,73,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4197,1,1.0,1,1,4.0,50,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4198,1,1.0,1,1,6.0,50,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4199,1,0.0,0,1,25.0,41,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4200,0,1.0,1,1,168.0,37,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4201,1,1.0,1,1,37.0,128,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4202,1,1.0,1,1,27.0,57,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4203,1,1.0,1,1,6.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4204,1,1.0,1,1,4.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4205,1,1.0,1,1,4.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4206,1,0.0,0,1,25.0,35,523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4207,1,0.0,0,1,25.0,35,523,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4208,1,1.0,1,1,5.0,54,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4209,1,1.0,1,1,5.0,61,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4210,1,1.0,1,1,6.0,73,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4211,1,1.0,1,1,8.0,73,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4212,1,1.0,1,1,9.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4213,1,1.0,1,1,54.0,59,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4214,1,1.0,1,1,56.0,59,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4215,0,0.0,0,1,26.0,89,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4216,0,0.0,0,1,24.0,30,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4217,0,0.0,0,1,54.0,41,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4218,0,1.0,1,1,63.0,59,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4219,0,1.0,1,1,52.0,51,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4220,0,1.0,1,1,54.0,47,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4221,0,1.0,1,1,25.0,98,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4222,0,1.0,1,1,65.0,57,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4223,0,1.0,1,1,11.0,42,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4224,0,1.0,1,1,38.0,56,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4225,0,1.0,1,1,4.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4226,1,1.0,1,1,114.0,46,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4227,0,1.0,1,1,58.0,37,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4228,0,1.0,1,1,59.0,37,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4229,0,1.0,1,1,14.0,36,246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4230,1,1.0,1,1,82.0,26,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4231,1,1.0,1,1,11.0,154,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4232,0,1.0,1,1,4.0,38,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4233,0,1.0,1,1,7.0,38,997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4234,0,1.0,1,1,7.0,31,161,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4235,1,1.0,1,1,3.0,204,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4236,1,1.0,1,1,4.0,204,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4237,1,1.0,1,1,5.0,204,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4238,0,1.0,1,1,41.0,186,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4239,0,1.0,1,1,5.0,75,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4240,0,1.0,1,1,21.0,33,882,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4241,0,1.0,1,1,4.0,34,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4242,0,1.0,1,1,14.0,64,942,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4243,0,0.0,0,0,33.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4244,0,0.0,0,0,35.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4245,0,1.0,1,1,44.0,42,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4246,0,1.0,1,1,114.0,44,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4247,0,1.0,1,1,115.0,44,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4248,0,0.0,0,1,24.0,44,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4249,0,0.0,0,1,32.0,38,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4250,0,0.0,0,1,33.0,38,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4251,1,1.0,1,1,24.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4252,1,1.0,1,1,25.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4253,1,1.0,1,1,3.0,50,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4254,1,1.0,1,1,4.0,50,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4255,0,1.0,1,1,19.0,42,756,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4256,0,1.0,1,1,52.0,67,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4257,0,1.0,1,1,56.0,67,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4258,0,0.0,0,1,27.0,145,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4259,0,1.0,1,1,8.0,138,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4260,0,1.0,1,1,114.0,28,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4261,0,1.0,1,1,30.0,153,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4262,0,1.0,1,1,28.0,89,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4263,0,1.0,1,1,32.0,89,997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4264,0,1.0,1,1,23.0,90,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4265,0,1.0,1,1,24.0,90,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4266,0,1.0,1,1,25.0,90,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4267,0,1.0,1,1,15.0,107,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4268,0,1.0,1,1,25.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4269,0,1.0,1,1,18.0,58,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4270,0,1.0,1,1,19.0,58,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4271,0,0.0,0,0,26.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4272,0,1.0,1,1,19.0,149,747,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4273,0,1.0,1,1,25.0,77,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4274,1,1.0,1,1,76.0,52,997,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4275,0,0.0,0,1,53.0,66,789,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4276,0,1.0,1,1,27.0,140,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4277,0,0.0,0,0,24.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4278,1,0.0,0,1,26.0,89,821,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4279,0,0.0,0,1,42.0,47,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4280,0,1.0,1,1,17.0,80,997,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4281,0,0.0,0,1,28.0,66,994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4282,0,0.0,0,1,26.0,57,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4283,0,0.0,0,1,27.0,57,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4284,0,0.0,0,1,28.0,57,494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4285,1,1.0,1,1,5.0,83,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4286,0,0.0,0,0,42.0,40,153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4287,0,1.0,1,1,34.0,92,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4288,1,1.0,1,1,26.0,90,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4289,1,1.0,1,1,25.0,142,495,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4290,0,0.0,0,0,43.0,118,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4291,0,0.0,0,1,33.0,76,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4292,0,0.0,0,1,53.0,57,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4293,0,1.0,1,1,18.0,77,84,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4294,0,0.0,0,1,44.0,87,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4295,1,0.0,0,0,33.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4296,0,1.0,1,1,55.0,78,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4297,0,0.0,0,1,32.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4298,0,0.0,0,1,34.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4299,1,0.0,0,0,55.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4300,0,0.0,0,0,34.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4301,0,0.0,0,0,42.0,46,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4302,0,0.0,0,0,46.0,46,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4303,0,1.0,1,1,115.0,53,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4304,1,0.0,0,1,53.0,61,747,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4305,0,0.0,0,0,52.0,54,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4306,0,0.0,0,0,53.0,54,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4307,0,0.0,0,0,56.0,86,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4308,1,1.0,1,1,55.0,102,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4309,0,0.0,0,1,52.0,64,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4310,0,0.0,0,1,53.0,35,556,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4311,0,0.0,0,1,53.0,61,120,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4312,1,0.0,0,1,32.0,50,109,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4313,0,1.0,1,1,44.0,34,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4314,1,1.0,1,1,110.0,60,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4315,1,1.0,1,1,111.0,60,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4316,1,1.0,1,1,22.0,50,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4317,1,1.0,1,1,24.0,50,246,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4318,1,1.0,1,1,25.0,66,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4319,1,1.0,1,1,26.0,66,997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4320,0,1.0,1,1,82.0,40,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4321,1,1.0,1,1,82.0,45,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4322,1,1.0,1,1,107.0,58,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4323,0,1.0,1,1,62.0,44,751,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4324,0,0.0,0,0,42.0,72,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4325,1,1.0,1,1,52.0,116,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4326,1,1.0,1,1,112.0,80,510,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4327,1,1.0,1,1,26.0,77,495,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4328,1,1.0,1,1,28.0,74,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4329,1,1.0,1,1,114.0,67,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4330,1,1.0,1,1,114.0,65,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4331,1,1.0,1,1,93.0,93,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4332,0,1.0,1,1,24.0,37,997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4333,0,0.0,0,0,43.0,53,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4334,0,0.0,0,0,33.0,61,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4335,0,0.0,0,0,43.0,85,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4336,0,0.0,0,0,44.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4337,0,0.0,0,0,32.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4338,0,0.0,0,0,33.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4339,0,0.0,0,0,42.0,63,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4340,0,0.0,0,0,44.0,63,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4341,0,0.0,0,0,24.0,69,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4342,0,0.0,0,0,28.0,69,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4343,0,0.0,0,0,43.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4344,0,0.0,0,0,43.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4345,0,0.0,0,0,44.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4346,0,0.0,0,0,45.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4347,0,0.0,0,0,43.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4348,1,0.0,0,0,52.0,62,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4349,0,1.0,1,1,132.0,82,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4350,1,1.0,1,1,84.0,66,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4351,1,1.0,1,1,86.0,66,997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4352,1,0.0,0,0,44.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4353,0,1.0,1,1,73.0,36,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4354,0,0.0,0,1,42.0,42,84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4355,0,0.0,0,1,53.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4356,0,0.0,0,0,28.0,82,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4357,0,1.0,1,1,16.0,80,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4358,0,1.0,1,1,17.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4359,0,1.0,1,1,18.0,69,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4360,0,1.0,1,1,13.0,43,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4361,0,1.0,1,1,11.0,75,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4362,0,1.0,1,1,6.0,45,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
